CODE,v0.2.4 (ca33905) @ 2021-04-30T08:54:43Z,RAMSES,SPU045-S2:6F,INNOSAT,IS-OSE-ICD-0005:1,AEZ,AEZICD002:I
File,ProcessingDate,RamsesTime,QualityIndicator,LossFlag,VCFrameCounter,SPSequenceCount,TMHeaderTime,TMHeaderNanoseconds,SID,RID,HTR1A,HTR1B,HTR1OD,HTR2A,HTR2B,HTR2OD,HTR7A,HTR7B,HTR7OD,HTR8A,HTR8B,HTR8OD,WARNINGS,Error
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.853Z,0,0,158,288,2022-11-06T04:26:18.069351196Z,1351743978069351196,HTR,,-25.770775124578737,-25.873347059505857,1.7423687423687424,-27.725858369098713,-27.470101210684774,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.869Z,0,0,159,302,2022-11-06T04:26:28.069046021Z,1351743988069046021,HTR,,-25.669570815450648,-25.669570815450648,1.7423687423687424,-27.221866321635954,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-39.14398296059638,-36.08353891158113,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.948Z,0,0,160,316,2022-11-06T04:26:38.068969727Z,1351743998068969727,HTR,,-25.471157104133724,-25.873347059505857,1.7423687423687424,-26.632088393753993,-27.345064377682405,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.948Z,0,0,160,330,2022-11-06T04:26:48.068862915Z,1351744008068862915,HTR,,-25.669570815450648,-25.873347059505857,1.7423687423687424,-27.1004667773566,-27.1004667773566,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.08353891158113,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,161,344,2022-11-06T04:26:58.069900513Z,1351744018069900513,HTR,,-25.770775124578737,-25.569706960748086,1.7423687423687424,-26.862907956896287,-27.1004667773566,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,162,358,2022-11-06T04:27:08.068817139Z,1351744028068817139,HTR,,-25.373895480939158,-25.373895480939158,1.7423687423687424,-27.221866321635954,-26.980826646762456,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,162,372,2022-11-06T04:27:18.068695068Z,1351744038068695068,HTR,,-25.569706960748086,-25.770775124578737,1.7423687423687424,-27.345064377682405,-26.862907956896287,1.7423687423687424,-55,-55,0.6208791208791209,-38.88232161874335,-36.452609158679444,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,163,386,2022-11-06T04:27:28.06980896Z,1351744048069808960,HTR,,-25.373895480939158,-25.277896995708154,1.7423687423687424,-27.1004667773566,-27.345064377682405,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,164,400,2022-11-06T04:27:38.069137573Z,1351744058069137573,HTR,,-25.277896995708154,-25.373895480939158,1.7423687423687424,-26.74667381974249,-26.980826646762456,1.7423687423687424,-55,-55,0.6208791208791209,-38.382086700494895,-36.08353891158113,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
MATS_OPS_Level0_VC1_APID100_20221104-220327_20221106-055758.rac,2022-11-06T08:57:46+01:00,2022-11-06T05:57:39.978Z,0,0,164,414,2022-11-06T04:27:48.069000244Z,1351744068069000244,HTR,,-25.08959227467811,-25.373895480939158,1.7423687423687424,-27.345064377682405,-27.1004667773566,1.7423687423687424,-55,-55,0.6208791208791209,-38.628471063214285,-36.26570820021299,0.6208791208791209,HTR7A: +Inf is too large for interpolator. Returning value for maximum.|HTR7B: +Inf is too large for interpolator. Returning value for maximum.,
